cohort_date,first_session_segment,day_n,target_date,is_eligible,cohort_size,retained_visitors,retention_rate,data_origin
2015-06-03,all,7,2015-06-10,true,11492,77,0.006700313261399234,real
2015-06-03,all,14,2015-06-17,true,11492,43,0.0037417333797424295,real
2015-06-03,all,30,2015-07-03,true,11492,25,0.00217542638357118,real
2015-06-03,browse_only,1,2015-06-04,true,11234,309,0.027505786006765176,real
2015-06-03,browse_only,3,2015-06-06,true,11234,82,0.0072992700729927005,real
2015-06-03,browse_only,7,2015-06-10,true,11234,71,0.006320099697347339,real
2015-06-03,browse_only,14,2015-06-17,true,11234,43,0.0038276660138864163,real
2015-06-03,browse_only,30,2015-07-03,true,11234,23,0.0020473562399857576,real
2015-06-03,cart_no_purchase,1,2015-06-04,true,192,23,0.11979166666666667,real
2015-06-03,cart_no_purchase,3,2015-06-06,true,192,6,0.03125,real
2015-06-03,cart_no_purchase,7,2015-06-10,true,192,3,0.015625,real
2015-06-03,cart_no_purchase,14,2015-06-17,true,192,0,0.0,real
2015-06-03,cart_no_purchase,30,2015-07-03,true,192,1,0.005208333333333333,real
2015-06-03,first_session_purchase,1,2015-06-04,true,66,5,0.07575757575757576,real
2015-06-03,first_session_purchase,3,2015-06-06,true,66,3,0.045454545454545456,real
2015-06-03,first_session_purchase,7,2015-06-10,true,66,3,0.045454545454545456,real
2015-06-03,first_session_purchase,14,2015-06-17,true,66,0,0.0,real
2015-06-03,first_session_purchase,30,2015-07-03,true,66,1,0.015151515151515152,real
2015-06-04,all,1,2015-06-05,true,11180,334,0.029874776386404293,real
2015-06-04,all,3,2015-06-07,true,11180,92,0.008228980322003579,real
2015-06-04,all,7,2015-06-11,true,11180,64,0.005724508050089445,real
2015-06-04,all,14,2015-06-18,true,11180,36,0.0032200357781753132,real
2015-06-04,all,30,2015-07-04,true,11180,6,0.0005366726296958855,real
2015-06-04,browse_only,1,2015-06-05,true,10892,303,0.027818582445831803,real
2015-06-04,browse_only,3,2015-06-07,true,10892,80,0.007344840249724568,real
2015-06-04,browse_only,7,2015-06-11,true,10892,62,0.005692251193536541,real
2015-06-04,browse_only,14,2015-06-18,true,10892,36,0.0033051781123760557,real
2015-06-04,browse_only,30,2015-07-04,true,10892,6,0.0005508630187293427,real
2015-06-04,cart_no_purchase,1,2015-06-05,true,225,24,0.10666666666666667,real
2015-06-04,cart_no_purchase,3,2015-06-07,true,225,11,0.04888888888888889,real
2015-06-04,cart_no_purchase,7,2015-06-11,true,225,2,0.008888888888888889,real
2015-06-04,cart_no_purchase,14,2015-06-18,true,225,0,0.0,real
2015-06-04,cart_no_purchase,30,2015-07-04,true,225,0,0.0,real
2015-06-04,first_session_purchase,1,2015-06-05,true,63,7,0.1111111111111111,real
2015-06-04,first_session_purchase,3,2015-06-07,true,63,1,0.015873015873015872,real
2015-06-04,first_session_purchase,7,2015-06-11,true,63,0,0.0,real
2015-06-04,first_session_purchase,14,2015-06-18,true,63,0,0.0,real
2015-06-04,first_session_purchase,30,2015-07-04,true,63,0,0.0,real
2015-06-05,all,1,2015-06-06,true,10359,213,0.020561830292499274,real
2015-06-05,all,3,2015-06-08,true,10359,134,0.012935611545515976,real
2015-06-05,all,7,2015-06-12,true,10359,39,0.003764842166232262,real
2015-06-05,all,14,2015-06-19,true,10359,42,0.00405444540978859,real
2015-06-05,all,30,2015-07-05,true,10359,10,0.0009653441451877594,real
2015-06-05,browse_only,1,2015-06-06,true,10159,203,0.019982281720641794,real
2015-06-05,browse_only,3,2015-06-08,true,10159,126,0.012402795550743183,real
2015-06-05,browse_only,7,2015-06-12,true,10159,37,0.0036420907569642683,real
2015-06-05,browse_only,14,2015-06-19,true,10159,40,0.003937395412934344,real
2015-06-05,browse_only,30,2015-07-05,true,10159,10,0.000984348853233586,real
2015-06-05,cart_no_purchase,1,2015-06-06,true,153,9,0.058823529411764705,real
2015-06-05,cart_no_purchase,3,2015-06-08,true,153,6,0.0392156862745098,real
2015-06-05,cart_no_purchase,7,2015-06-12,true,153,1,0.006535947712418301,real
2015-06-05,cart_no_purchase,14,2015-06-19,true,153,1,0.006535947712418301,real
2015-06-05,cart_no_purchase,30,2015-07-05,true,153,0,0.0,real
2015-06-05,first_session_purchase,1,2015-06-06,true,47,1,0.02127659574468085,real
2015-06-05,first_session_purchase,3,2015-06-08,true,47,2,0.0425531914893617,real
2015-06-05,first_session_purchase,7,2015-06-12,true,47,1,0.02127659574468085,real
2015-06-05,first_session_purchase,14,2015-06-19,true,47,1,0.02127659574468085,real
2015-06-05,first_session_purchase,30,2015-07-05,true,47,0,0.0,real
2015-06-06,all,1,2015-06-07,true,8331,231,0.02772776377385668,real
2015-06-06,all,3,2015-06-09,true,8331,88,0.010562957628135878,real
2015-06-06,all,7,2015-06-13,true,8331,39,0.004681310767014764,real
2015-06-06,all,14,2015-06-20,true,8331,32,0.003841075501140319,real
2015-06-06,all,30,2015-07-06,true,8331,14,0.0016804705317488896,real
2015-06-06,browse_only,1,2015-06-07,true,8160,218,0.026715686274509803,real
2015-06-06,browse_only,3,2015-06-09,true,8160,86,0.01053921568627451,real
2015-06-06,browse_only,7,2015-06-13,true,8160,39,0.004779411764705883,real
2015-06-06,browse_only,14,2015-06-20,true,8160,32,0.00392156862745098,real
2015-06-06,browse_only,30,2015-07-06,true,8160,14,0.001715686274509804,real
2015-06-06,cart_no_purchase,1,2015-06-07,true,138,11,0.07971014492753623,real
2015-06-06,cart_no_purchase,3,2015-06-09,true,138,2,0.014492753623188406,real
2015-06-06,cart_no_purchase,7,2015-06-13,true,138,0,0.0,real
2015-06-06,cart_no_purchase,14,2015-06-20,true,138,0,0.0,real
2015-06-06,cart_no_purchase,30,2015-07-06,true,138,0,0.0,real
2015-06-06,first_session_purchase,1,2015-06-07,true,33,2,0.06060606060606061,real
2015-06-06,first_session_purchase,3,2015-06-09,true,33,0,0.0,real
2015-06-06,first_session_purchase,7,2015-06-13,true,33,0,0.0,real
2015-06-06,first_session_purchase,14,2015-06-20,true,33,0,0.0,real
2015-06-06,first_session_purchase,30,2015-07-06,true,33,0,0.0,real
2015-06-07,all,1,2015-06-08,true,8171,245,0.029984090074654263,real
2015-06-07,all,3,2015-06-10,true,8171,87,0.01064741157753029,real
2015-06-07,all,7,2015-06-14,true,8171,34,0.004161057398115286,real
2015-06-07,all,14,2015-06-21,true,8171,26,0.0031819850691469833,real
2015-06-07,all,30,2015-07-07,true,8171,15,0.0018357606168155672,real
2015-06-07,browse_only,1,2015-06-08,true,8019,236,0.029430103504177577,real
2015-06-07,browse_only,3,2015-06-10,true,8019,82,0.010225713929417632,real
2015-06-07,browse_only,7,2015-06-14,true,8019,34,0.004239930165856092,real
2015-06-07,browse_only,14,2015-06-21,true,8019,26,0.0032422995385958347,real
2015-06-07,browse_only,30,2015-07-07,true,8019,15,0.0018705574261129816,real
2015-06-07,cart_no_purchase,1,2015-06-08,true,120,7,0.058333333333333334,real
2015-06-07,cart_no_purchase,3,2015-06-10,true,120,4,0.03333333333333333,real
2015-06-07,cart_no_purchase,7,2015-06-14,true,120,0,0.0,real
2015-06-07,cart_no_purchase,14,2015-06-21,true,120,0,0.0,real
2015-06-07,cart_no_purchase,30,2015-07-07,true,120,0,0.0,real
2015-06-07,first_session_purchase,1,2015-06-08,true,32,2,0.0625,real
2015-06-07,first_session_purchase,3,2015-06-10,true,32,1,0.03125,real
2015-06-07,first_session_purchase,7,2015-06-14,true,32,0,0.0,real
2015-06-07,first_session_purchase,14,2015-06-21,true,32,0,0.0,real
2015-06-07,first_session_purchase,30,2015-07-07,true,32,0,0.0,real
2015-06-08,all,1,2015-06-09,true,10734,306,0.02850754611514813,real
2015-06-08,all,3,2015-06-11,true,10734,88,0.008198248555990311,real
2015-06-08,all,7,2015-06-15,true,10734,87,0.00810508664058133,real
2015-06-08,all,14,2015-06-22,true,10734,25,0.0023290478852245203,real
2015-06-08,all,30,2015-07-08,true,10734,22,0.0020495621389975778,real
2015-06-08,browse_only,1,2015-06-09,true,10487,284,0.02708114808810909,real
2015-06-08,browse_only,3,2015-06-11,true,10487,83,0.00791456088490512,real
2015-06-08,browse_only,7,2015-06-15,true,10487,87,0.008295985505864403,real
2015-06-08,browse_only,14,2015-06-22,true,10487,25,0.0023839038809955184,real
2015-06-08,browse_only,30,2015-07-08,true,10487,22,0.002097835415276056,real
2015-06-08,cart_no_purchase,1,2015-06-09,true,175,13,0.07428571428571429,real
2015-06-08,cart_no_purchase,3,2015-06-11,true,175,5,0.02857142857142857,real
2015-06-08,cart_no_purchase,7,2015-06-15,true,175,0,0.0,real
2015-06-08,cart_no_purchase,14,2015-06-22,true,175,0,0.0,real
2015-06-08,cart_no_purchase,30,2015-07-08,true,175,0,0.0,real
2015-06-08,first_session_purchase,1,2015-06-09,true,72,9,0.125,real
2015-06-08,first_session_purchase,3,2015-06-11,true,72,0,0.0,real
2015-06-08,first_session_purchase,7,2015-06-15,true,72,0,0.0,real
2015-06-08,first_session_purchase,14,2015-06-22,true,72,0,0.0,real
2015-06-08,first_session_purchase,30,2015-07-08,true,72,0,0.0,real
2015-06-09,all,1,2015-06-10,true,11754,380,0.03232941977199252,real
2015-06-09,all,3,2015-06-12,true,11754,93,0.007912200102092905,real
2015-06-09,all,7,2015-06-16,true,11754,78,0.006636038795303726,real
2015-06-09,all,14,2015-06-23,true,11754,42,0.0035732516590096988,real
2015-06-09,all,30,2015-07-09,true,11754,27,0.002297090352220521,real
2015-06-09,browse_only,1,2015-06-10,true,11537,354,0.03068388662563925,real
2015-06-09,browse_only,3,2015-06-12,true,11537,89,0.007714310479327382,real
2015-06-09,browse_only,7,2015-06-16,true,11537,72,0.006240790500130017,real
2015-06-09,browse_only,14,2015-06-23,true,11537,42,0.003640461125075843,real
2015-06-09,browse_only,30,2015-07-09,true,11537,26,0.002253618791713617,real
2015-06-09,cart_no_purchase,1,2015-06-10,true,176,20,0.11363636363636363,real
2015-06-09,cart_no_purchase,3,2015-06-12,true,176,2,0.011363636363636364,real
2015-06-09,cart_no_purchase,7,2015-06-16,true,176,5,0.028409090909090908,real
2015-06-09,cart_no_purchase,14,2015-06-23,true,176,0,0.0,real
2015-06-09,cart_no_purchase,30,2015-07-09,true,176,1,0.005681818181818182,real
2015-06-09,first_session_purchase,1,2015-06-10,true,41,6,0.14634146341463414,real
2015-06-09,first_session_purchase,3,2015-06-12,true,41,2,0.04878048780487805,real
2015-06-09,first_session_purchase,7,2015-06-16,true,41,1,0.024390243902439025,real
2015-06-09,first_session_purchase,14,2015-06-23,true,41,0,0.0,real
2015-06-09,first_session_purchase,30,2015-07-09,true,41,0,0.0,real
2015-06-10,all,1,2015-06-11,true,11964,330,0.027582748244734202,real
2015-06-10,all,3,2015-06-13,true,11964,72,0.006018054162487462,real
2015-06-10,all,7,2015-06-17,true,11964,66,0.005516549648946841,real
2015-06-10,all,14,2015-06-24,true,11964,41,0.0034269475091942493,real
2015-06-10,all,30,2015-07-10,true,11964,21,0.0017552657973921766,real
2015-06-10,browse_only,1,2015-06-11,true,11718,310,0.026455026455026454,real
2015-06-10,browse_only,3,2015-06-13,true,11718,69,0.005888376856118792,real
2015-06-10,browse_only,7,2015-06-17,true,11718,61,0.0052056664959890765,real
2015-06-10,browse_only,14,2015-06-24,true,11718,40,0.0034135518006485747,real
2015-06-10,browse_only,30,2015-07-10,true,11718,21,0.0017921146953405018,real
2015-06-10,cart_no_purchase,1,2015-06-11,true,184,13,0.07065217391304347,real
2015-06-10,cart_no_purchase,3,2015-06-13,true,184,2,0.010869565217391304,real
2015-06-10,cart_no_purchase,7,2015-06-17,true,184,2,0.010869565217391304,real
2015-06-10,cart_no_purchase,14,2015-06-24,true,184,0,0.0,real
2015-06-10,cart_no_purchase,30,2015-07-10,true,184,0,0.0,real
2015-06-10,first_session_purchase,1,2015-06-11,true,62,7,0.11290322580645161,real
2015-06-10,first_session_purchase,3,2015-06-13,true,62,1,0.016129032258064516,real
2015-06-10,first_session_purchase,7,2015-06-17,true,62,3,0.04838709677419355,real
2015-06-10,first_session_purchase,14,2015-06-24,true,62,1,0.016129032258064516,real
2015-06-10,first_session_purchase,30,2015-07-10,true,62,0,0.0,real
2015-06-11,all,1,2015-06-12,true,10549,227,0.021518627358043416,real
2015-06-11,all,3,2015-06-14,true,10549,69,0.006540904351123329,real
2015-06-11,all,7,2015-06-18,true,10549,60,0.0056877429140202865,real
2015-06-11,all,14,2015-06-25,true,10549,38,0.003602237178879515,real
2015-06-11,all,30,2015-07-11,true,10549,15,0.0014219357285050716,real
2015-06-11,browse_only,1,2015-06-12,true,10335,212,0.020512820512820513,real
2015-06-11,browse_only,3,2015-06-14,true,10335,64,0.006192549588776004,real
2015-06-11,browse_only,7,2015-06-18,true,10335,56,0.005418480890179003,real
2015-06-11,browse_only,14,2015-06-25,true,10335,36,0.0034833091436865023,real
2015-06-11,browse_only,30,2015-07-11,true,10335,12,0.0011611030478955006,real
2015-06-11,cart_no_purchase,1,2015-06-12,true,172,13,0.0755813953488372,real
2015-06-11,cart_no_purchase,3,2015-06-14,true,172,3,0.01744186046511628,real
2015-06-11,cart_no_purchase,7,2015-06-18,true,172,4,0.023255813953488372,real
2015-06-11,cart_no_purchase,14,2015-06-25,true,172,1,0.005813953488372093,real
2015-06-11,cart_no_purchase,30,2015-07-11,true,172,2,0.011627906976744186,real
2015-06-11,first_session_purchase,1,2015-06-12,true,42,2,0.047619047619047616,real
2015-06-11,first_session_purchase,3,2015-06-14,true,42,2,0.047619047619047616,real
2015-06-11,first_session_purchase,7,2015-06-18,true,42,0,0.0,real
2015-06-11,first_session_purchase,14,2015-06-25,true,42,1,0.023809523809523808,real
2015-06-11,first_session_purchase,30,2015-07-11,true,42,1,0.023809523809523808,real
2015-06-12,all,1,2015-06-13,true,7958,208,0.026137220407137472,real
2015-06-12,all,3,2015-06-15,true,7958,93,0.011686353355114351,real
2015-06-12,all,7,2015-06-19,true,7958,27,0.0033928122643880373,real
2015-06-12,all,14,2015-06-26,true,7958,25,0.0031414928373963307,real
2015-06-12,all,30,2015-07-12,true,7958,23,0.002890173410404624,real
2015-06-12,browse_only,1,2015-06-13,true,7802,197,0.02524993591386824,real
2015-06-12,browse_only,3,2015-06-15,true,7802,88,0.011279159189951295,real
2015-06-12,browse_only,7,2015-06-19,true,7802,26,0.0033324788515765188,real
2015-06-12,browse_only,14,2015-06-26,true,7802,23,0.0029479620610099976,real
2015-06-12,browse_only,30,2015-07-12,true,7802,22,0.0028197897974878237,real
2015-06-12,cart_no_purchase,1,2015-06-13,true,115,9,0.0782608695652174,real
2015-06-12,cart_no_purchase,3,2015-06-15,true,115,3,0.02608695652173913,real
2015-06-12,cart_no_purchase,7,2015-06-19,true,115,0,0.0,real
2015-06-12,cart_no_purchase,14,2015-06-26,true,115,1,0.008695652173913044,real
2015-06-12,cart_no_purchase,30,2015-07-12,true,115,1,0.008695652173913044,real
2015-06-12,first_session_purchase,1,2015-06-13,true,41,2,0.04878048780487805,real
2015-06-12,first_session_purchase,3,2015-06-15,true,41,2,0.04878048780487805,real
2015-06-12,first_session_purchase,7,2015-06-19,true,41,1,0.024390243902439025,real
2015-06-12,first_session_purchase,14,2015-06-26,true,41,1,0.024390243902439025,real
2015-06-12,first_session_purchase,30,2015-07-12,true,41,0,0.0,real
2015-06-13,all,1,2015-06-14,true,6360,172,0.027044025157232705,real
2015-06-13,all,3,2015-06-16,true,6360,68,0.010691823899371069,real
2015-06-13,all,7,2015-06-20,true,6360,39,0.006132075471698114,real
2015-06-13,all,14,2015-06-27,true,6360,12,0.0018867924528301887,real
2015-06-13,all,30,2015-07-13,true,6360,15,0.0023584905660377358,real
2015-06-13,browse_only,1,2015-06-14,true,6230,166,0.026645264847512038,real
2015-06-13,browse_only,3,2015-06-16,true,6230,66,0.01059390048154093,real
2015-06-13,browse_only,7,2015-06-20,true,6230,38,0.006099518459069021,real
2015-06-13,browse_only,14,2015-06-27,true,6230,11,0.001765650080256822,real
2015-06-13,browse_only,30,2015-07-13,true,6230,15,0.002407704654895666,real
2015-06-13,cart_no_purchase,1,2015-06-14,true,108,4,0.037037037037037035,real
2015-06-13,cart_no_purchase,3,2015-06-16,true,108,1,0.009259259259259259,real
2015-06-13,cart_no_purchase,7,2015-06-20,true,108,0,0.0,real
2015-06-13,cart_no_purchase,14,2015-06-27,true,108,1,0.009259259259259259,real
2015-06-13,cart_no_purchase,30,2015-07-13,true,108,0,0.0,real
2015-06-13,first_session_purchase,1,2015-06-14,true,22,2,0.09090909090909091,real
2015-06-13,first_session_purchase,3,2015-06-16,true,22,1,0.045454545454545456,real
2015-06-13,first_session_purchase,7,2015-06-20,true,22,1,0.045454545454545456,real
2015-06-13,first_session_purchase,14,2015-06-27,true,22,0,0.0,real
2015-06-13,first_session_purchase,30,2015-07-13,true,22,0,0.0,real
2015-06-14,all,1,2015-06-15,true,7265,210,0.028905712319339298,real
2015-06-14,all,3,2015-06-17,true,7265,92,0.012663454920853407,real
2015-06-14,all,7,2015-06-21,true,7265,43,0.005918788713007571,real
2015-06-14,all,14,2015-06-28,true,7265,27,0.0037164487267721956,real
2015-06-14,all,30,2015-07-14,true,7265,16,0.0022023399862353753,real
2015-06-14,browse_only,1,2015-06-15,true,7101,199,0.02802422194057175,real
2015-06-14,browse_only,3,2015-06-17,true,7101,88,0.012392620757639769,real
2015-06-14,browse_only,7,2015-06-21,true,7101,41,0.005773834671173074,real
2015-06-14,browse_only,14,2015-06-28,true,7101,25,0.0035206308970567525,real
2015-06-14,browse_only,30,2015-07-14,true,7101,15,0.0021123785382340513,real
2015-06-14,cart_no_purchase,1,2015-06-15,true,127,8,0.06299212598425197,real
2015-06-14,cart_no_purchase,3,2015-06-17,true,127,2,0.015748031496062992,real
2015-06-14,cart_no_purchase,7,2015-06-21,true,127,1,0.007874015748031496,real
2015-06-14,cart_no_purchase,14,2015-06-28,true,127,2,0.015748031496062992,real
2015-06-14,cart_no_purchase,30,2015-07-14,true,127,1,0.007874015748031496,real
2015-06-14,first_session_purchase,1,2015-06-15,true,37,3,0.08108108108108109,real
2015-06-14,first_session_purchase,3,2015-06-17,true,37,2,0.05405405405405406,real
2015-06-14,first_session_purchase,7,2015-06-21,true,37,1,0.02702702702702703,real
2015-06-14,first_session_purchase,14,2015-06-28,true,37,0,0.0,real
2015-06-14,first_session_purchase,30,2015-07-14,true,37,0,0.0,real
2015-06-15,all,1,2015-06-16,true,10661,332,0.0311415439452209,real
2015-06-15,all,3,2015-06-18,true,10661,122,0.011443579401557076,real
2015-06-15,all,7,2015-06-22,true,10661,93,0.008723384297908263,real
2015-06-15,all,14,2015-06-29,true,10661,49,0.004596191726854892,real
2015-06-15,all,30,2015-07-15,true,10661,20,0.0018759966232060783,real
2015-06-15,browse_only,1,2015-06-16,true,10387,311,0.029941272744777127,real
2015-06-15,browse_only,3,2015-06-18,true,10387,112,0.010782709155675363,real
2015-06-15,browse_only,7,2015-06-22,true,10387,86,0.00827958024453644,real
2015-06-15,browse_only,14,2015-06-29,true,10387,46,0.004428612688938096,real
2015-06-15,browse_only,30,2015-07-15,true,10387,18,0.0017329354000192548,real
2015-06-15,cart_no_purchase,1,2015-06-16,true,208,15,0.07211538461538461,real
2015-06-15,cart_no_purchase,3,2015-06-18,true,208,10,0.04807692307692308,real
2015-06-15,cart_no_purchase,7,2015-06-22,true,208,4,0.019230769230769232,real
2015-06-15,cart_no_purchase,14,2015-06-29,true,208,2,0.009615384615384616,real
2015-06-15,cart_no_purchase,30,2015-07-15,true,208,0,0.0,real
2015-06-15,first_session_purchase,1,2015-06-16,true,66,6,0.09090909090909091,real
2015-06-15,first_session_purchase,3,2015-06-18,true,66,0,0.0,real
2015-06-15,first_session_purchase,7,2015-06-22,true,66,3,0.045454545454545456,real
2015-06-15,first_session_purchase,14,2015-06-29,true,66,1,0.015151515151515152,real
2015-06-15,first_session_purchase,30,2015-07-15,true,66,2,0.030303030303030304,real
2015-06-16,all,1,2015-06-17,true,11577,372,0.03213267685928997,real
2015-06-16,all,3,2015-06-19,true,11577,131,0.011315539431631683,real
2015-06-16,all,7,2015-06-23,true,11577,73,0.006305605942817656,real
2015-06-16,all,14,2015-06-30,true,11577,35,0.003023235726008465,real
2015-06-16,all,30,2015-07-16,true,11577,19,0.0016411851084045953,real
2015-06-16,browse_only,1,2015-06-17,true,11236,351,0.031238875044499823,real
2015-06-16,browse_only,3,2015-06-19,true,11236,122,0.010857956568173727,real
2015-06-16,browse_only,7,2015-06-23,true,11236,67,0.0059629761480954075,real
2015-06-16,browse_only,14,2015-06-30,true,11236,34,0.003025987896048416,real
2015-06-16,browse_only,30,2015-07-16,true,11236,18,0.001601993592025632,real
2015-06-16,cart_no_purchase,1,2015-06-17,true,241,16,0.06639004149377593,real
2015-06-16,cart_no_purchase,3,2015-06-19,true,241,7,0.029045643153526972,real
2015-06-16,cart_no_purchase,7,2015-06-23,true,241,4,0.016597510373443983,real
2015-06-16,cart_no_purchase,14,2015-06-30,true,241,1,0.004149377593360996,real
2015-06-16,cart_no_purchase,30,2015-07-16,true,241,1,0.004149377593360996,real
2015-06-16,first_session_purchase,1,2015-06-17,true,100,5,0.05,real
2015-06-16,first_session_purchase,3,2015-06-19,true,100,2,0.02,real
2015-06-16,first_session_purchase,7,2015-06-23,true,100,2,0.02,real
2015-06-16,first_session_purchase,14,2015-06-30,true,100,0,0.0,real
2015-06-16,first_session_purchase,30,2015-07-16,true,100,0,0.0,real
2015-06-17,all,1,2015-06-18,true,11344,373,0.03288081805359661,real
2015-06-17,all,3,2015-06-20,true,11344,92,0.008110014104372355,real
2015-06-17,all,7,2015-06-24,true,11344,60,0.005289139633286318,real
2015-06-17,all,14,2015-07-01,true,11344,41,0.0036142454160789845,real
2015-06-17,all,30,2015-07-17,true,11344,13,0.0011459802538787024,real
2015-06-17,browse_only,1,2015-06-18,true,11048,349,0.03158942795076032,real
2015-06-17,browse_only,3,2015-06-20,true,11048,86,0.0077842143374366405,real
2015-06-17,browse_only,7,2015-06-24,true,11048,57,0.005159304851556843,real
2015-06-17,browse_only,14,2015-07-01,true,11048,39,0.0035300506879073134,real
2015-06-17,browse_only,30,2015-07-17,true,11048,13,0.0011766835626357713,real
2015-06-17,cart_no_purchase,1,2015-06-18,true,203,12,0.059113300492610835,real
2015-06-17,cart_no_purchase,3,2015-06-20,true,203,2,0.009852216748768473,real
2015-06-17,cart_no_purchase,7,2015-06-24,true,203,3,0.014778325123152709,real
2015-06-17,cart_no_purchase,14,2015-07-01,true,203,0,0.0,real
2015-06-17,cart_no_purchase,30,2015-07-17,true,203,0,0.0,real
2015-06-17,first_session_purchase,1,2015-06-18,true,93,12,0.12903225806451613,real
2015-06-17,first_session_purchase,3,2015-06-20,true,93,4,0.043010752688172046,real
2015-06-17,first_session_purchase,7,2015-06-24,true,93,0,0.0,real
2015-06-17,first_session_purchase,14,2015-07-01,true,93,2,0.021505376344086023,real
2015-06-17,first_session_purchase,30,2015-07-17,true,93,0,0.0,real
2015-06-18,all,1,2015-06-19,true,11097,309,0.02784536361178697,real
2015-06-18,all,3,2015-06-21,true,11097,93,0.008380643417139767,real
2015-06-18,all,7,2015-06-25,true,11097,61,0.005496981166080923,real
2015-06-18,all,14,2015-07-02,true,11097,34,0.0030638911417500223,real
2015-06-18,all,30,2015-07-18,true,11097,12,0.0010813733441470668,real
2015-06-18,browse_only,1,2015-06-19,true,10814,284,0.026262252635472536,real
2015-06-18,browse_only,3,2015-06-21,true,10814,82,0.007582763084889957,real
2015-06-18,browse_only,7,2015-06-25,true,10814,57,0.005270945071203995,real
2015-06-18,browse_only,14,2015-07-02,true,10814,31,0.0028666543369705935,real
2015-06-18,browse_only,30,2015-07-18,true,10814,11,0.0010171999260218236,real
2015-06-18,cart_no_purchase,1,2015-06-19,true,212,16,0.07547169811320754,real
2015-06-18,cart_no_purchase,3,2015-06-21,true,212,5,0.02358490566037736,real
2015-06-18,cart_no_purchase,7,2015-06-25,true,212,3,0.014150943396226415,real
2015-06-18,cart_no_purchase,14,2015-07-02,true,212,2,0.009433962264150943,real
2015-06-18,cart_no_purchase,30,2015-07-18,true,212,0,0.0,real
2015-06-18,first_session_purchase,1,2015-06-19,true,71,9,0.1267605633802817,real
2015-06-18,first_session_purchase,3,2015-06-21,true,71,6,0.08450704225352113,real
2015-06-18,first_session_purchase,7,2015-06-25,true,71,1,0.014084507042253521,real
2015-06-18,first_session_purchase,14,2015-07-02,true,71,1,0.014084507042253521,real
2015-06-18,first_session_purchase,30,2015-07-18,true,71,1,0.014084507042253521,real
2015-06-19,all,1,2015-06-20,true,9701,217,0.022368827955880837,real
2015-06-19,all,3,2015-06-22,true,9701,130,0.01340068034223276,real
2015-06-19,all,7,2015-06-26,true,9701,39,0.004020204102669828,real
2015-06-19,all,14,2015-07-03,true,9701,33,0.0034017111637975467,real
2015-06-19,all,30,2015-07-19,true,9701,7,0.0007215750953509947,real
2015-06-19,browse_only,1,2015-06-20,true,9489,207,0.021814732848561492,real
2015-06-19,browse_only,3,2015-06-22,true,9489,122,0.012856992306881653,real
2015-06-19,browse_only,7,2015-06-26,true,9489,39,0.004110022130888397,real
2015-06-19,browse_only,14,2015-07-03,true,9489,31,0.0032669406681420593,real
2015-06-19,browse_only,30,2015-07-19,true,9489,7,0.0007376962799030457,real
2015-06-19,cart_no_purchase,1,2015-06-20,true,168,7,0.041666666666666664,real
2015-06-19,cart_no_purchase,3,2015-06-22,true,168,5,0.02976190476190476,real
2015-06-19,cart_no_purchase,7,2015-06-26,true,168,0,0.0,real
2015-06-19,cart_no_purchase,14,2015-07-03,true,168,1,0.005952380952380952,real
2015-06-19,cart_no_purchase,30,2015-07-19,true,168,0,0.0,real
2015-06-19,first_session_purchase,1,2015-06-20,true,44,3,0.06818181818181818,real
2015-06-19,first_session_purchase,3,2015-06-22,true,44,3,0.06818181818181818,real
2015-06-19,first_session_purchase,7,2015-06-26,true,44,0,0.0,real
2015-06-19,first_session_purchase,14,2015-07-03,true,44,1,0.022727272727272728,real
2015-06-19,first_session_purchase,30,2015-07-19,true,44,0,0.0,real
2015-06-20,all,1,2015-06-21,true,7456,216,0.028969957081545063,real
2015-06-20,all,3,2015-06-23,true,7456,88,0.011802575107296138,real
2015-06-20,all,7,2015-06-27,true,7456,49,0.0065718884120171675,real
2015-06-20,all,14,2015-07-04,true,7456,21,0.0028165236051502147,real
2015-06-20,all,30,2015-07-20,true,7456,15,0.002011802575107296,real
2015-06-20,browse_only,1,2015-06-21,true,7293,206,0.02824626354038119,real
2015-06-20,browse_only,3,2015-06-23,true,7293,83,0.01138077608665844,real
2015-06-20,browse_only,7,2015-06-27,true,7293,45,0.006170300287947347,real
2015-06-20,browse_only,14,2015-07-04,true,7293,19,0.0026052378993555465,real
2015-06-20,browse_only,30,2015-07-20,true,7293,14,0.0019196489784725078,real
2015-06-20,cart_no_purchase,1,2015-06-21,true,135,9,0.06666666666666667,real
2015-06-20,cart_no_purchase,3,2015-06-23,true,135,4,0.02962962962962963,real
2015-06-20,cart_no_purchase,7,2015-06-27,true,135,3,0.022222222222222223,real
2015-06-20,cart_no_purchase,14,2015-07-04,true,135,2,0.014814814814814815,real
2015-06-20,cart_no_purchase,30,2015-07-20,true,135,0,0.0,real
2015-06-20,first_session_purchase,1,2015-06-21,true,28,1,0.03571428571428571,real
2015-06-20,first_session_purchase,3,2015-06-23,true,28,1,0.03571428571428571,real
2015-06-20,first_session_purchase,7,2015-06-27,true,28,1,0.03571428571428571,real
2015-06-20,first_session_purchase,14,2015-07-04,true,28,0,0.0,real
2015-06-20,first_session_purchase,30,2015-07-20,true,28,1,0.03571428571428571,real
2015-06-21,all,1,2015-06-22,true,7922,228,0.028780610956829083,real
2015-06-21,all,3,2015-06-24,true,7922,69,0.008709921736935118,real
