scenario_id,activity_date,channel,campaign_id,spend,impressions,clicks,conversions,simulated_gmv,ctr,click_cvr,cac,roas,simulated_aov,seed,data_origin
no_effect,2026-06-21,paid_social,SOC-B,80.21,102,32,7,636.54,0.3137254901960784,0.21875,11.458571428571428,7.935918214686448,90.9342857142857,20260809,synthetic
no_effect,2026-06-22,affiliate,AFF-A,69.29,66,21,7,743.10,0.3181818181818182,0.3333333333333333,9.89857142857143,10.724491268581325,106.15714285714286,20260809,synthetic
no_effect,2026-06-22,affiliate,AFF-B,74.32,81,16,2,259.81,0.19753086419753085,0.125,37.16,3.495828848223897,129.905,20260809,synthetic
no_effect,2026-06-22,display,DSP-A,54.58,46,13,7,929.94,0.2826086956521739,0.5384615384615384,7.797142857142857,17.038109197508245,132.84857142857143,20260809,synthetic
no_effect,2026-06-22,display,DSP-B,62.42,51,18,6,500.27,0.35294117647058826,0.3333333333333333,10.403333333333334,8.014578660685677,83.37833333333333,20260809,synthetic
no_effect,2026-06-22,paid_search,SEA-A,85.01,135,33,10,751.34,0.24444444444444444,0.30303030303030304,8.501000000000001,8.838254323020822,75.134,20260809,synthetic
no_effect,2026-06-22,paid_search,SEA-B,116.00,123,43,15,1865.56,0.34959349593495936,0.3488372093023256,7.733333333333333,16.08241379310345,124.37066666666666,20260809,synthetic
no_effect,2026-06-22,paid_social,SOC-A,86.39,103,26,9,1023.50,0.2524271844660194,0.34615384615384615,9.598888888888888,11.847436045838638,113.72222222222223,20260809,synthetic
no_effect,2026-06-22,paid_social,SOC-B,106.35,115,34,9,942.48,0.2956521739130435,0.2647058823529412,11.816666666666666,8.862059238363894,104.72,20260809,synthetic
no_effect,2026-06-23,affiliate,AFF-A,72.44,80,14,5,444.21,0.175,0.35714285714285715,14.488,6.132109331860851,88.842,20260809,synthetic
no_effect,2026-06-23,affiliate,AFF-B,72.98,89,30,5,481.39,0.33707865168539325,0.16666666666666666,14.596,6.59619073718827,96.27799999999999,20260809,synthetic
no_effect,2026-06-23,display,DSP-A,57.92,41,12,3,397.81,0.2926829268292683,0.25,19.30666666666667,6.868266574585635,132.60333333333332,20260809,synthetic
no_effect,2026-06-23,display,DSP-B,51.75,59,14,0,0.00,0.23728813559322035,0.0,,0.0,,20260809,synthetic
no_effect,2026-06-23,paid_search,SEA-A,94.46,110,33,5,455.80,0.3,0.15151515151515152,18.892,4.825322887994919,91.16,20260809,synthetic
no_effect,2026-06-23,paid_search,SEA-B,102.59,123,37,9,972.10,0.3008130081300813,0.24324324324324326,11.398888888888889,9.475582415440101,108.01111111111112,20260809,synthetic
no_effect,2026-06-23,paid_social,SOC-A,104.96,124,39,12,1447.25,0.31451612903225806,0.3076923076923077,8.746666666666666,13.788586128048781,120.60416666666667,20260809,synthetic
no_effect,2026-06-23,paid_social,SOC-B,80.58,122,27,11,1076.11,0.22131147540983606,0.4074074074074074,7.325454545454545,13.354554480019855,97.8281818181818,20260809,synthetic
no_effect,2026-06-24,affiliate,AFF-A,62.91,81,23,7,829.40,0.2839506172839506,0.30434782608695654,8.987142857142857,13.183913527261167,118.48571428571428,20260809,synthetic
no_effect,2026-06-24,affiliate,AFF-B,66.76,67,16,8,786.03,0.23880597014925373,0.5,8.345,11.773966446974235,98.25375,20260809,synthetic
no_effect,2026-06-24,display,DSP-A,74.95,50,9,3,216.39,0.18,0.3333333333333333,24.983333333333334,2.8871247498332218,72.13,20260809,synthetic
no_effect,2026-06-24,display,DSP-B,57.41,57,14,5,488.85,0.24561403508771928,0.35714285714285715,11.482,8.515067061487546,97.77000000000001,20260809,synthetic
no_effect,2026-06-24,paid_search,SEA-A,91.04,138,34,13,1537.59,0.2463768115942029,0.38235294117647056,7.003076923076923,16.88916959578207,118.27615384615385,20260809,synthetic
no_effect,2026-06-24,paid_search,SEA-B,121.76,128,39,5,567.34,0.3046875,0.1282051282051282,24.352,4.65949408672799,113.468,20260809,synthetic
no_effect,2026-06-24,paid_social,SOC-A,72.00,96,21,4,365.04,0.21875,0.19047619047619047,18.0,5.07,91.26,20260809,synthetic
no_effect,2026-06-24,paid_social,SOC-B,97.61,107,29,14,1261.59,0.27102803738317754,0.4827586206896552,6.972142857142857,12.924802786599733,90.11357142857142,20260809,synthetic
no_effect,2026-06-25,affiliate,AFF-A,80.89,60,17,7,880.89,0.2833333333333333,0.4117647058823529,11.555714285714286,10.889974038818147,125.84142857142857,20260809,synthetic
no_effect,2026-06-25,affiliate,AFF-B,60.12,73,13,3,307.22,0.1780821917808219,0.23076923076923078,20.04,5.110113107119096,102.40666666666668,20260809,synthetic
no_effect,2026-06-25,display,DSP-A,68.91,47,10,5,597.94,0.2127659574468085,0.5,13.782,8.677115077637499,119.58800000000001,20260809,synthetic
no_effect,2026-06-25,display,DSP-B,66.20,65,13,5,379.17,0.2,0.38461538461538464,13.24,5.727643504531722,75.834,20260809,synthetic
no_effect,2026-06-25,paid_search,SEA-A,85.90,127,30,8,867.39,0.23622047244094488,0.26666666666666666,10.7375,10.097671711292199,108.42375,20260809,synthetic
no_effect,2026-06-25,paid_search,SEA-B,111.50,128,34,9,991.18,0.265625,0.2647058823529412,12.38888888888889,8.889506726457398,110.13111111111111,20260809,synthetic
no_effect,2026-06-25,paid_social,SOC-A,76.29,110,26,4,450.43,0.23636363636363636,0.15384615384615385,19.0725,5.90418141302923,112.6075,20260809,synthetic
no_effect,2026-06-25,paid_social,SOC-B,77.34,101,23,8,808.04,0.22772277227722773,0.34782608695652173,9.6675,10.447892423066977,101.005,20260809,synthetic
no_effect,2026-06-26,affiliate,AFF-A,78.59,67,18,7,769.53,0.26865671641791045,0.3888888888888889,11.227142857142857,9.791703779106756,109.93285714285715,20260809,synthetic
no_effect,2026-06-26,affiliate,AFF-B,80.09,57,14,3,347.14,0.24561403508771928,0.21428571428571427,26.69666666666667,4.334373829441877,115.71333333333332,20260809,synthetic
no_effect,2026-06-26,display,DSP-A,78.06,60,15,7,787.96,0.25,0.4666666666666667,11.151428571428571,10.094286446323341,112.5657142857143,20260809,synthetic
no_effect,2026-06-26,display,DSP-B,63.95,45,11,2,137.28,0.24444444444444444,0.18181818181818182,31.975,2.146677091477717,68.64,20260809,synthetic
no_effect,2026-06-26,paid_search,SEA-A,96.85,131,37,10,1040.38,0.2824427480916031,0.2702702702702703,9.684999999999999,10.742178626742387,104.03800000000001,20260809,synthetic
no_effect,2026-06-26,paid_search,SEA-B,101.11,146,28,6,801.29,0.1917808219178082,0.21428571428571427,16.851666666666667,7.924933241024626,133.54833333333332,20260809,synthetic
no_effect,2026-06-26,paid_social,SOC-A,75.56,97,24,4,265.79,0.24742268041237114,0.16666666666666666,18.89,3.517601905770249,66.4475,20260809,synthetic
no_effect,2026-06-26,paid_social,SOC-B,83.83,99,21,11,1047.40,0.21212121212121213,0.5238095238095238,7.620909090909091,12.494333770726472,95.21818181818183,20260809,synthetic
no_effect,2026-06-27,affiliate,AFF-A,66.51,68,25,6,691.43,0.36764705882352944,0.24,11.085,10.39588031874906,115.23833333333333,20260809,synthetic
no_effect,2026-06-27,affiliate,AFF-B,79.25,65,23,9,918.24,0.35384615384615387,0.391304347826087,8.805555555555555,11.586624605678233,102.02666666666667,20260809,synthetic
no_effect,2026-06-27,display,DSP-A,56.80,56,13,3,294.00,0.23214285714285715,0.23076923076923078,18.933333333333334,5.176056338028169,98.0,20260809,synthetic
no_effect,2026-06-27,display,DSP-B,75.88,57,11,4,376.63,0.19298245614035087,0.36363636363636365,18.97,4.9634949920927784,94.1575,20260809,synthetic
no_effect,2026-06-27,paid_search,SEA-A,89.34,114,25,11,1248.58,0.21929824561403508,0.44,8.121818181818183,13.975598835907766,113.50727272727272,20260809,synthetic
no_effect,2026-06-27,paid_search,SEA-B,79.23,94,19,7,1001.75,0.20212765957446807,0.3684210526315789,11.31857142857143,12.643569355042281,143.10714285714286,20260809,synthetic
no_effect,2026-06-27,paid_social,SOC-A,102.24,120,38,7,796.81,0.31666666666666665,0.18421052631578946,14.605714285714285,7.79352503912363,113.83,20260809,synthetic
no_effect,2026-06-27,paid_social,SOC-B,74.01,95,21,3,285.85,0.22105263157894736,0.14285714285714285,24.67,3.8623159032563166,95.28333333333335,20260809,synthetic
no_effect,2026-06-28,affiliate,AFF-A,80.95,77,15,6,529.13,0.19480519480519481,0.4,13.491666666666667,6.536504014823965,88.18833333333333,20260809,synthetic
no_effect,2026-06-28,affiliate,AFF-B,76.48,53,14,4,447.11,0.2641509433962264,0.2857142857142857,19.12,5.846103556485356,111.7775,20260809,synthetic
no_effect,2026-06-28,display,DSP-A,74.29,64,17,5,586.95,0.265625,0.29411764705882354,14.858,7.900794184950868,117.39000000000001,20260809,synthetic
no_effect,2026-06-28,display,DSP-B,67.05,54,13,6,586.70,0.24074074074074073,0.46153846153846156,11.174999999999999,8.750186428038779,97.78333333333335,20260809,synthetic
no_effect,2026-06-28,paid_search,SEA-A,89.23,131,25,11,1014.74,0.19083969465648856,0.44,8.111818181818181,11.372184242967611,92.24909090909091,20260809,synthetic
no_effect,2026-06-28,paid_search,SEA-B,95.41,111,30,8,809.94,0.2702702702702703,0.26666666666666666,11.92625,8.489047269678231,101.2425,20260809,synthetic
no_effect,2026-06-28,paid_social,SOC-A,61.90,85,18,6,632.82,0.21176470588235294,0.3333333333333333,10.316666666666666,10.223263327948304,105.47000000000001,20260809,synthetic
no_effect,2026-06-28,paid_social,SOC-B,85.36,101,24,11,1082.94,0.2376237623762376,0.4583333333333333,7.76,12.686738519212748,98.44909090909091,20260809,synthetic
positive_effect,2026-06-01,affiliate,AFF-A,71.90,73,14,4,499.95,0.1917808219178082,0.2857142857142857,17.975,6.953407510431154,124.9875,20260809,synthetic
positive_effect,2026-06-01,affiliate,AFF-B,83.30,72,22,9,1026.92,0.3055555555555556,0.4090909090909091,9.255555555555555,12.327971188475392,114.10222222222222,20260809,synthetic
positive_effect,2026-06-01,display,DSP-A,64.26,51,10,3,294.92,0.19607843137254902,0.3,21.42,4.58948023653906,98.30666666666667,20260809,synthetic
positive_effect,2026-06-01,display,DSP-B,81.02,52,16,4,386.02,0.3076923076923077,0.25,20.255,4.7645025919526045,96.505,20260809,synthetic
positive_effect,2026-06-01,paid_search,SEA-A,100.25,137,29,10,1178.62,0.2116788321167883,0.3448275862068966,10.025,11.756807980049874,117.862,20260809,synthetic
positive_effect,2026-06-01,paid_search,SEA-B,88.76,116,31,8,786.65,0.2672413793103448,0.25806451612903225,11.095,8.862663361874718,98.33125,20260809,synthetic
positive_effect,2026-06-01,paid_social,SOC-A,88.73,85,21,7,583.95,0.24705882352941178,0.3333333333333333,12.675714285714287,6.581201397498028,83.42142857142858,20260809,synthetic
positive_effect,2026-06-01,paid_social,SOC-B,76.54,108,31,8,691.34,0.28703703703703703,0.25806451612903225,9.5675,9.032401358766657,86.4175,20260809,synthetic
positive_effect,2026-06-02,affiliate,AFF-A,77.57,71,18,7,770.87,0.2535211267605634,0.3888888888888889,11.081428571428571,9.937733659920074,110.12428571428572,20260809,synthetic
positive_effect,2026-06-02,affiliate,AFF-B,78.56,66,20,7,711.75,0.30303030303030304,0.35,11.222857142857142,9.059954175152749,101.67857142857143,20260809,synthetic
positive_effect,2026-06-02,display,DSP-A,48.78,55,11,2,190.78,0.2,0.18181818181818182,24.39,3.911029110291103,95.39,20260809,synthetic
positive_effect,2026-06-02,display,DSP-B,71.59,67,19,3,451.10,0.2835820895522388,0.15789473684210525,23.863333333333333,6.301159379801648,150.36666666666667,20260809,synthetic
positive_effect,2026-06-02,paid_search,SEA-A,100.80,121,29,7,759.58,0.2396694214876033,0.2413793103448276,14.4,7.535515873015874,108.51142857142858,20260809,synthetic
positive_effect,2026-06-02,paid_search,SEA-B,104.62,131,37,11,931.36,0.2824427480916031,0.2972972972972973,9.510909090909092,8.902313133244121,84.66909090909091,20260809,synthetic
positive_effect,2026-06-02,paid_social,SOC-A,83.27,110,29,12,1321.65,0.2636363636363636,0.41379310344827586,6.939166666666666,15.87186261558785,110.1375,20260809,synthetic
positive_effect,2026-06-02,paid_social,SOC-B,100.87,112,33,11,1228.76,0.29464285714285715,0.3333333333333333,9.17,12.181619906810745,111.70545454545454,20260809,synthetic
positive_effect,2026-06-03,affiliate,AFF-A,59.84,66,16,5,596.29,0.24242424242424243,0.3125,11.968,9.964739304812833,119.258,20260809,synthetic
positive_effect,2026-06-03,affiliate,AFF-B,75.35,61,22,8,889.48,0.36065573770491804,0.36363636363636365,9.41875,11.804644990046452,111.185,20260809,synthetic
positive_effect,2026-06-03,display,DSP-A,62.53,46,10,5,508.66,0.21739130434782608,0.5,12.506,8.134655365424596,101.732,20260809,synthetic
positive_effect,2026-06-03,display,DSP-B,70.44,48,15,5,469.58,0.3125,0.3333333333333333,14.088,6.666382737081204,93.916,20260809,synthetic
positive_effect,2026-06-03,paid_search,SEA-A,103.16,126,41,12,1207.15,0.3253968253968254,0.2926829268292683,8.596666666666666,11.701725474990308,100.59583333333335,20260809,synthetic
positive_effect,2026-06-03,paid_search,SEA-B,104.80,119,28,7,736.27,0.23529411764705882,0.25,14.971428571428572,7.0254770992366415,105.18142857142857,20260809,synthetic
positive_effect,2026-06-03,paid_social,SOC-A,67.10,97,24,10,853.76,0.24742268041237114,0.4166666666666667,6.709999999999999,12.723695976154994,85.376,20260809,synthetic
positive_effect,2026-06-03,paid_social,SOC-B,74.41,113,26,6,759.92,0.23008849557522124,0.23076923076923078,12.401666666666666,10.212605832549388,126.65333333333332,20260809,synthetic
positive_effect,2026-06-04,affiliate,AFF-A,58.95,72,22,5,548.55,0.3055555555555556,0.22727272727272727,11.790000000000001,9.305343511450381,109.71,20260809,synthetic
positive_effect,2026-06-04,affiliate,AFF-B,79.40,66,18,6,695.65,0.2727272727272727,0.3333333333333333,13.233333333333334,8.761335012594458,115.94166666666666,20260809,synthetic
positive_effect,2026-06-04,display,DSP-A,80.89,65,15,9,1088.88,0.23076923076923078,0.6,8.987777777777778,13.461243664235383,120.98666666666668,20260809,synthetic
positive_effect,2026-06-04,display,DSP-B,60.29,55,18,4,493.17,0.32727272727272727,0.2222222222222222,15.0725,8.179963509703102,123.2925,20260809,synthetic
positive_effect,2026-06-04,paid_search,SEA-A,95.83,117,29,9,915.96,0.24786324786324787,0.3103448275862069,10.647777777777778,9.558175936554315,101.77333333333334,20260809,synthetic
positive_effect,2026-06-04,paid_search,SEA-B,114.37,128,36,14,1309.41,0.28125,0.3888888888888889,8.169285714285715,11.44889394071872,93.52928571428572,20260809,synthetic
positive_effect,2026-06-04,paid_social,SOC-A,73.00,93,30,11,1318.58,0.3225806451612903,0.36666666666666664,6.636363636363637,18.062739726027395,119.87090909090908,20260809,synthetic
positive_effect,2026-06-04,paid_social,SOC-B,84.61,107,34,9,747.40,0.3177570093457944,0.2647058823529412,9.401111111111112,8.833471220895875,83.04444444444444,20260809,synthetic
positive_effect,2026-06-05,affiliate,AFF-A,74.53,63,17,5,431.04,0.2698412698412698,0.29411764705882354,14.906,5.783442908895747,86.208,20260809,synthetic
positive_effect,2026-06-05,affiliate,AFF-B,66.49,84,22,6,711.42,0.2619047619047619,0.2727272727272727,11.081666666666665,10.6996540833208,118.57,20260809,synthetic
positive_effect,2026-06-05,display,DSP-A,55.93,56,14,6,628.27,0.25,0.42857142857142855,9.321666666666667,11.233148578580368,104.71166666666666,20260809,synthetic
positive_effect,2026-06-05,display,DSP-B,78.86,45,18,5,478.60,0.4,0.2777777777777778,15.772,6.068983007862034,95.72,20260809,synthetic
positive_effect,2026-06-05,paid_search,SEA-A,98.71,138,34,9,1058.85,0.2463768115942029,0.2647058823529412,10.967777777777776,10.726876709553236,117.64999999999999,20260809,synthetic
positive_effect,2026-06-05,paid_search,SEA-B,108.24,123,29,10,1086.16,0.23577235772357724,0.3448275862068966,10.824,10.034737620103474,108.61600000000001,20260809,synthetic
positive_effect,2026-06-05,paid_social,SOC-A,81.50,107,27,10,1027.01,0.2523364485981308,0.37037037037037035,8.15,12.601349693251533,102.701,20260809,synthetic
positive_effect,2026-06-05,paid_social,SOC-B,85.79,100,25,7,686.84,0.25,0.28,12.255714285714287,8.006061312507285,98.12,20260809,synthetic
positive_effect,2026-06-06,affiliate,AFF-A,73.66,89,25,5,588.84,0.2808988764044944,0.2,14.732,7.994026608742874,117.768,20260809,synthetic
positive_effect,2026-06-06,affiliate,AFF-B,62.04,74,24,6,745.94,0.32432432432432434,0.25,10.34,12.02353320438427,124.32333333333334,20260809,synthetic
positive_effect,2026-06-06,display,DSP-A,56.95,57,15,1,160.62,0.2631578947368421,0.06666666666666667,56.95,2.8203687445127303,160.62,20260809,synthetic
positive_effect,2026-06-06,display,DSP-B,67.24,49,20,8,781.32,0.40816326530612246,0.4,8.405,11.619869125520525,97.665,20260809,synthetic
positive_effect,2026-06-06,paid_search,SEA-A,120.27,142,41,19,2037.74,0.2887323943661972,0.4634146341463415,6.33,16.943044815831048,107.24947368421053,20260809,synthetic
positive_effect,2026-06-06,paid_search,SEA-B,116.52,128,39,13,1598.76,0.3046875,0.3333333333333333,8.963076923076922,13.720906282183316,122.98153846153846,20260809,synthetic
positive_effect,2026-06-06,paid_social,SOC-A,94.25,99,27,10,970.64,0.2727272727272727,0.37037037037037035,9.425,10.298567639257294,97.064,20260809,synthetic
positive_effect,2026-06-06,paid_social,SOC-B,76.86,115,24,7,735.74,0.20869565217391303,0.2916666666666667,10.98,9.57246942492844,105.10571428571428,20260809,synthetic
positive_effect,2026-06-07,affiliate,AFF-A,82.50,74,17,5,540.53,0.22972972972972974,0.29411764705882354,16.5,6.551878787878787,108.106,20260809,synthetic
positive_effect,2026-06-07,affiliate,AFF-B,79.72,60,25,8,821.52,0.4166666666666667,0.32,9.965,10.30506773707978,102.69,20260809,synthetic
positive_effect,2026-06-07,display,DSP-A,73.82,52,15,6,532.60,0.28846153846153844,0.4,12.303333333333333,7.214846924952588,88.76666666666667,20260809,synthetic
positive_effect,2026-06-07,display,DSP-B,71.35,52,14,3,370.77,0.2692307692307692,0.21428571428571427,23.78333333333333,5.196496145760337,123.58999999999999,20260809,synthetic
positive_effect,2026-06-07,paid_search,SEA-A,123.23,139,40,11,1149.30,0.28776978417266186,0.275,11.202727272727273,9.326462712001947,104.48181818181818,20260809,synthetic
positive_effect,2026-06-07,paid_search,SEA-B,82.31,102,30,11,1198.08,0.29411764705882354,0.36666666666666664,7.482727272727273,14.555704045680962,108.91636363636363,20260809,synthetic
positive_effect,2026-06-07,paid_social,SOC-A,80.25,98,29,13,1300.75,0.29591836734693877,0.4482758620689655,6.173076923076923,16.20872274143302,100.0576923076923,20260809,synthetic
positive_effect,2026-06-07,paid_social,SOC-B,93.21,99,22,6,462.37,0.2222222222222222,0.2727272727272727,15.534999999999998,4.960519257590388,77.06166666666667,20260809,synthetic
positive_effect,2026-06-08,affiliate,AFF-A,75.87,72,14,4,469.04,0.19444444444444445,0.2857142857142857,18.9675,6.182153683933043,117.26,20260809,synthetic
positive_effect,2026-06-08,affiliate,AFF-B,74.12,76,22,6,855.28,0.2894736842105263,0.2727272727272727,12.353333333333333,11.539125742039934,142.54666666666665,20260809,synthetic
positive_effect,2026-06-08,display,DSP-A,67.90,50,13,2,211.75,0.26,0.15384615384615385,33.95,3.1185567010309274,105.875,20260809,synthetic
positive_effect,2026-06-08,display,DSP-B,51.85,53,16,4,541.47,0.3018867924528302,0.25,12.9625,10.44300867888139,135.3675,20260809,synthetic
positive_effect,2026-06-08,paid_search,SEA-A,107.23,127,34,9,888.52,0.2677165354330709,0.2647058823529412,11.914444444444445,8.286113960645341,98.72444444444444,20260809,synthetic
positive_effect,2026-06-08,paid_search,SEA-B,103.71,120,35,15,1727.40,0.2916666666666667,0.42857142857142855,6.914,16.65606016777553,115.16000000000001,20260809,synthetic
positive_effect,2026-06-08,paid_social,SOC-A,74.52,109,28,13,1581.12,0.25688073394495414,0.4642857142857143,5.732307692307692,21.217391304347824,121.62461538461538,20260809,synthetic
positive_effect,2026-06-08,paid_social,SOC-B,75.75,114,27,11,1072.05,0.23684210526315788,0.4074074074074074,6.886363636363637,14.152475247524752,97.4590909090909,20260809,synthetic
positive_effect,2026-06-09,affiliate,AFF-A,82.55,85,20,5,439.60,0.23529411764705882,0.25,16.509999999999998,5.3252574197456095,87.92,20260809,synthetic
positive_effect,2026-06-09,affiliate,AFF-B,75.79,73,18,10,1171.93,0.2465753424657534,0.5555555555555556,7.579000000000001,15.46285789682016,117.19300000000001,20260809,synthetic
positive_effect,2026-06-09,display,DSP-A,74.56,55,19,2,148.54,0.34545454545454546,0.10526315789473684,37.28,1.9922210300429184,74.27,20260809,synthetic
positive_effect,2026-06-09,display,DSP-B,50.85,53,9,3,428.53,0.16981132075471697,0.3333333333333333,16.95,8.42733529990167,142.84333333333333,20260809,synthetic
positive_effect,2026-06-09,paid_search,SEA-A,112.91,124,33,9,1180.75,0.2661290322580645,0.2727272727272727,12.545555555555556,10.457443981932514,131.19444444444446,20260809,synthetic
positive_effect,2026-06-09,paid_search,SEA-B,101.06,126,32,9,741.59,0.25396825396825395,0.28125,11.22888888888889,7.3381159707104695,82.39888888888889,20260809,synthetic
positive_effect,2026-06-09,paid_social,SOC-A,77.08,123,30,14,1544.90,0.24390243902439024,0.4666666666666667,5.505714285714285,20.042812662169176,110.35000000000001,20260809,synthetic
positive_effect,2026-06-09,paid_social,SOC-B,99.23,109,31,15,1621.01,0.28440366972477066,0.4838709677419355,6.615333333333334,16.33588632470019,108.06733333333334,20260809,synthetic
positive_effect,2026-06-10,affiliate,AFF-A,62.96,65,15,5,512.36,0.23076923076923078,0.3333333333333333,12.592,8.137865311308767,102.47200000000001,20260809,synthetic
positive_effect,2026-06-10,affiliate,AFF-B,54.76,65,14,5,617.38,0.2153846153846154,0.35714285714285715,10.952,11.274287801314829,123.476,20260809,synthetic
positive_effect,2026-06-10,display,DSP-A,63.78,64,18,5,544.31,0.28125,0.2777777777777778,12.756,8.53417999372844,108.862,20260809,synthetic
positive_effect,2026-06-10,display,DSP-B,60.33,49,19,4,400.21,0.3877551020408163,0.21052631578947367,15.0825,6.6336814188629205,100.0525,20260809,synthetic
positive_effect,2026-06-10,paid_search,SEA-A,121.80,116,40,11,1225.68,0.3448275862068966,0.275,11.072727272727272,10.063054187192119,111.42545454545456,20260809,synthetic
positive_effect,2026-06-10,paid_search,SEA-B,88.89,134,30,8,846.71,0.22388059701492538,0.26666666666666666,11.11125,9.52536843289459,105.83875,20260809,synthetic
positive_effect,2026-06-10,paid_social,SOC-A,104.62,110,32,10,1119.32,0.2909090909090909,0.3125,10.462,10.698910342190784,111.93199999999999,20260809,synthetic
positive_effect,2026-06-10,paid_social,SOC-B,83.97,73,18,8,865.59,0.2465753424657534,0.4444444444444444,10.49625,10.30832440157199,108.19875,20260809,synthetic
positive_effect,2026-06-11,affiliate,AFF-A,70.70,72,18,11,1378.58,0.25,0.6111111111111112,6.427272727272728,19.499009900990096,125.32545454545453,20260809,synthetic
positive_effect,2026-06-11,affiliate,AFF-B,77.98,74,14,4,322.62,0.1891891891891892,0.2857142857142857,19.495,4.137214670428315,80.655,20260809,synthetic
positive_effect,2026-06-11,display,DSP-A,54.38,45,8,6,700.85,0.17777777777777778,0.75,9.063333333333334,12.88801029790364,116.80833333333334,20260809,synthetic
positive_effect,2026-06-11,display,DSP-B,76.74,56,14,6,647.80,0.25,0.42857142857142855,12.79,8.441490747980193,107.96666666666665,20260809,synthetic
positive_effect,2026-06-11,paid_search,SEA-A,91.24,139,37,8,910.35,0.26618705035971224,0.21621621621621623,11.405,9.97753178430513,113.79375,20260809,synthetic
positive_effect,2026-06-11,paid_search,SEA-B,78.57,120,25,9,999.10,0.20833333333333334,0.36,8.729999999999999,12.71604938271605,111.01111111111112,20260809,synthetic
positive_effect,2026-06-11,paid_social,SOC-A,95.77,108,25,6,648.02,0.23148148148148148,0.24,15.961666666666666,6.766419546830949,108.00333333333333,20260809,synthetic
positive_effect,2026-06-11,paid_social,SOC-B,84.78,88,21,10,1147.04,0.23863636363636365,0.47619047619047616,8.478,13.529606039160178,114.704,20260809,synthetic
positive_effect,2026-06-12,affiliate,AFF-A,53.35,60,12,1,89.40,0.2,0.08333333333333333,53.35,1.67572633552015,89.4,20260809,synthetic
positive_effect,2026-06-12,affiliate,AFF-B,74.03,75,16,7,754.09,0.21333333333333335,0.4375,10.575714285714286,10.186275834121302,107.72714285714287,20260809,synthetic
positive_effect,2026-06-12,display,DSP-A,65.81,52,14,4,344.47,0.2692307692307692,0.2857142857142857,16.4525,5.23431089500076,86.1175,20260809,synthetic
positive_effect,2026-06-12,display,DSP-B,50.53,44,13,4,375.36,0.29545454545454547,0.3076923076923077,12.6325,7.42845834157926,93.84,20260809,synthetic
positive_effect,2026-06-12,paid_search,SEA-A,107.55,130,32,10,853.44,0.24615384615384617,0.3125,10.754999999999999,7.935285913528592,85.34400000000001,20260809,synthetic
positive_effect,2026-06-12,paid_search,SEA-B,95.12,136,37,14,1571.66,0.27205882352941174,0.3783783783783784,6.7942857142857145,16.52291841883936,112.26142857142858,20260809,synthetic
positive_effect,2026-06-12,paid_social,SOC-A,79.30,120,30,5,463.62,0.25,0.16666666666666666,15.86,5.84640605296343,92.724,20260809,synthetic
positive_effect,2026-06-12,paid_social,SOC-B,73.43,111,26,5,490.08,0.23423423423423423,0.19230769230769232,14.686000000000002,6.674111398610921,98.01599999999999,20260809,synthetic
positive_effect,2026-06-13,affiliate,AFF-A,81.82,73,18,9,886.06,0.2465753424657534,0.5,9.091111111111111,10.82938156929846,98.4511111111111,20260809,synthetic
positive_effect,2026-06-13,affiliate,AFF-B,74.26,59,16,5,569.89,0.2711864406779661,0.3125,14.852,7.674252625908967,113.978,20260809,synthetic
positive_effect,2026-06-13,display,DSP-A,80.17,61,21,7,577.33,0.3442622950819672,0.3333333333333333,11.452857142857143,7.2013221903455165,82.47571428571429,20260809,synthetic
positive_effect,2026-06-13,display,DSP-B,78.09,48,12,2,249.04,0.25,0.16666666666666666,39.045,3.189140735049302,124.52,20260809,synthetic
positive_effect,2026-06-13,paid_search,SEA-A,108.78,127,32,13,1289.23,0.25196850393700787,0.40625,8.367692307692307,11.85171906600478,99.17153846153846,20260809,synthetic
positive_effect,2026-06-13,paid_search,SEA-B,95.13,118,28,12,1569.99,0.23728813559322035,0.42857142857142855,7.927499999999999,16.5036266162094,130.8325,20260809,synthetic
positive_effect,2026-06-13,paid_social,SOC-A,83.37,102,22,7,686.43,0.21568627450980393,0.3181818181818182,11.91,8.23353724361281,98.06142857142856,20260809,synthetic
positive_effect,2026-06-13,paid_social,SOC-B,95.12,111,32,11,1321.81,0.2882882882882883,0.34375,8.647272727272728,13.896236333052984,120.16454545454545,20260809,synthetic
positive_effect,2026-06-14,affiliate,AFF-A,74.23,77,15,6,693.61,0.19480519480519481,0.4,12.371666666666668,9.344065741613903,115.60166666666667,20260809,synthetic
positive_effect,2026-06-14,affiliate,AFF-B,77.55,77,21,8,690.79,0.2727272727272727,0.38095238095238093,9.69375,8.907672469374598,86.34875,20260809,synthetic
positive_effect,2026-06-14,display,DSP-A,76.20,58,14,6,684.50,0.2413793103448276,0.42857142857142855,12.700000000000001,8.982939632545932,114.08333333333333,20260809,synthetic
positive_effect,2026-06-14,display,DSP-B,52.39,56,15,2,98.09,0.26785714285714285,0.13333333333333333,26.195,1.8723038747852645,49.045,20260809,synthetic
positive_effect,2026-06-14,paid_search,SEA-A,111.65,116,34,10,1261.28,0.29310344827586204,0.29411764705882354,11.165000000000001,11.296730855351544,126.128,20260809,synthetic
positive_effect,2026-06-14,paid_search,SEA-B,105.04,132,43,15,1726.66,0.32575757575757575,0.3488372093023256,7.002666666666667,16.43811881188119,115.11066666666667,20260809,synthetic
